"theta","phi","sum","Dmax1","Dmax2","d1","d2"
15.5,24,39.5,16.7713803280597,35.9976826342904,7.22872839991512,6.85301301534785
16,24,40,16.7900333844107,36.0545900340191,7.05245946013422,6.70238116717129
16.5,24,40.5,16.8056930501536,36.1101491616414,6.881697341451,6.5567521802353
17,24,41,16.8184117603655,36.1644094137357,6.71619691877143,6.41589532403875
17.5,24,41.5,16.8282396955729,36.2174178072794,6.55572814997761,6.27959447377737
18,24,42,16.835224923158,36.2692191212955,6.40007474712076,6.14764642965944
18.5,24,42.5,16.8394135287565,36.3198560285012,6.24903163648616,6.01985870415027
19,24,43,16.8408497384614,36.3693692177716,6.10240661575021,5.89605111380677
19.5,24,43.5,16.8395760325715,36.4177975081574,5.96001712187113,5.77605249143176
20,24,44,16.8356332515568,36.465177955129,5.82169095225154,5.65970103244486
20.5,24,44.5,16.8290606948515,36.5115459496581,5.68726496254666,5.54684451446596
21,24,45,16.8198962130327,36.556935310694,5.55658482809268,5.4373385757042
21.5,24,45.5,16.8081762938925,36.6013783715424,5.42950467290701,5.33104641580149
22,24,46,16.793936142867,36.6449060606109,5.30588516350212,5.22783832621153
22.5,24,46.5,16.7772097582467,36.6875479769455,5.18559605146059,5.12759233763142
23,24,47,16.7580300015565,36.729332460945,5.0685106928475,5.03019081571486
23.5,24,47.5,16.7364286634602,36.7702866606103,4.95451182383286,4.93552382642655
24,24,48,16.7124365255148,36.810436593652,4.84348623184571,4.84348621718182
24.5,24,48.5,16.6860834180746,36.8498072057574,4.73532631095737,4.75397803166543
25,24,49,16.6573982746183,36.8884224252893,4.62992997149656,4.66690415132685
25.5,24,49.5,16.6264091827517,36.9263052146706,4.52720014410757,4.58217436507896
26,24,50,16.5931434321194,36.9634776186853,4.42704387842394,4.4997023877054
26.5,24,50.5,16.5576275594365,36.9999608099103,4.3293729705398,4.41940684285918
27,24,51,16.5198873908398,37.0357751314749,4.23410257761417,4.34120863675152
27.5,24,51.5,16.479948081739,37.0709401373298,4.14115249601812,4.26503371127034
28,24,52,16.4378341543358,37.1054746301922,4.050446022973,4.19081097336034
28.5,24,52.5,16.3935695329654,37.1393966973233,3.96190906832494,4.11847252876324
29,24,53,16.3471775774042,37.1727237442805,3.87547173859047,4.04795317823897
29.5,24,53.5,16.2986811142761,37.2054725267771,3.79106681220887,3.97919103868315
30,24,54,16.2481024666799,37.2376591807717,3.70862923282565,3.91212706036409
5,24.5,29.5,15.6729927134934,34.335442148892,12.4932375117514,11.4117873882728
5.5,24.5,30,15.769182207232,34.4348601204464,12.1183551013487,11.0782358007719
6,24.5,30.5,15.8605059737457,34.5310920802028,11.7599385677,10.7600331291556
6.5,24.5,31,15.9471186157822,34.624292257131,11.4169365537757,10.4561839346794
7,24.5,31.5,16.0291650728284,34.7146050890516,11.0883868522227,10.1657768123535
7.5,24.5,32,16.1067813860095,34.8021659875733,10.773405721078,9.88797486787937
8,24.5,32.5,16.1800953923686,34.8871020324206,10.4711810395613,9.62200981728645
8.5,24.5,33,16.2492273560163,34.969532602641,10.1809651745751,9.36717429921156
9,24.5,33.5,16.3142905427445,35.0495699512858,9.90206774255293,9.1228151935706
9.5,24.5,34,16.375391743923,35.1273197293845,9.63385120148158,8.88832955589366
10,24.5,34.5,16.4326317548242,35.2028814643559,9.37572485393687,8.66315942592832
10.5,24.5,35,16.4861058119309,35.2763489974125,9.12714159776607,8.44678770864741
11,24.5,35.5,16.5359039932707,35.3478108840015,8.88759319525642,8.23873435043186
11.5,24.5,36,16.5821115853715,35.4173507608756,8.65660647367278,8.03855306185961
12,24.5,36.5,16.624809420036,35.4850476829936,8.43374222391684,7.84582891702985
12.5,24.5,37,16.6640741837908,35.5509764331051,8.21859001185727,7.66017542705659
13,24.5,37.5,16.69997870256,35.6152078065681,8.01076701826833,7.4812313387352
13.5,24.5,38,16.7325922038418,35.6778088736813,7.80991547893264,7.30865950225639
14,24.5,38.5,16.7619805584358,35.7388432215751,7.61570068180064,7.14214502189795
14.5,24.5,39,16.7882065035526,35.7983711774951,7.42780936548313,6.98139279922806
15,24.5,39.5,16.8113298489562,35.8564500151282,7.24594712113096,6.82612583835956
15.5,24.5,40,16.831407667622,35.9131341454539,7.06983851532969,6.67608547116742
16,24.5,40.5,16.8484944722485,35.9684752934581,6.89922371730644,6.53102726700529
16.5,24.5,41,16.8626423788288,36.0225226619177,6.73385984357841,6.39072333085564
17,24.5,41.5,16.8739012583732,36.0753230833446,6.57351630779233,6.25495723065231
17.5,24.5,42,16.8823188777689,36.1269211610766,6.41797793074899,6.12352675374015
18,24.5,42.5,16.887941030671,36.1773594004096,6.26704023912779,5.99624072068211
18.5,24.5,43,16.8908116592348,36.2266783305808,6.120510733848,5.87291873765475
19,24.5,43.5,16.8909729674274,36.2749166183388,5.97820784958427,5.75339058342873
19.5,24.5,44,16.8884655265844,36.3221111737714,5.83996045884667,5.63749610743811
20,24.5,44.5,16.8833283738248,36.3682972489982,5.70560443824349,5.52508217423401
20.5,24.5,45,16.8755991038758,36.4135085302836,5.57498694745187,5.41600596543228
21,24.5,45.5,16.8653139548151,36.4577772240776,5.44796160499951,5.31013079783051
21.5,24.5,46,16.8525078881927,36.5011341374438,5.32439053692976,5.20732775517382
22,24.5,46.5,16.8372146639547,36.5436087532998,5.2041423350862,5.10747472215387
22.5,24.5,47,16.8194669105545,36.5852293008545,5.0870925759823,5.01045555788642
23,24.5,47.5,16.7992961906068,36.6260228215965,4.97312246306095,4.91615978578047
23.5,24.5,48,16.776733062408,36.6660152311593,4.86212018709332,4.82448338541712
24,24.5,48.5,16.7518071376202,36.7052313773586,4.75397780825039,4.73532609756837
24.5,24.5,49,16.7245471353932,36.7436950946772,4.64859413347571,4.64859410935743
25,24.5,49.5,16.6949809331753,36.7814292554476,4.54587145587727,4.56419673862782
25.5,24.5,50,16.6631356144436,36.8184558179637,4.44571785589712,4.48204858898053
26,24.5,50.5,16.6290375135674,36.8547958717344,4.34804465920726,4.40206768117564
26.5,24.5,51,16.5927122580003,36.8904696800752,4.25276788063584,4.32417641312107
27,24.5,51.5,16.5541848079828,36.9254967202191,4.15980721932039,4.24830044191563
27.5,24.5,52,16.5134794939211,36.9598957211131,4.0690858941373,4.17436896013717
28,24.5,52.5,16.4706200515976,36.9936846990552,3.98053041493748,4.10231408259356
28.5,24.5,53,16.425629655355,37.0268809913141,3.89407055834405,4.03207131883466
29,24.5,53.5,16.3785309493866,37.0595012878641,3.80963949526505,3.96357906017289
29.5,24.5,54,16.3293460772543,37.0915616613565,3.7271729619284,3.89677813749948
30,24.5,54.5,16.2780967097482,37.1230775954412,3.64660977218688,3.8316124935103
5,25,30,15.7818321326283,34.296604560561,12.1280763271161,11.0337567316482
5.5,25,30.5,15.8744492443782,34.3924501501266,11.7702768704669,10.7168317834067
6,25,31,15.9623670304454,34.4852761294365,11.4278534581211,10.4142026347807
6.5,25,31.5,16.0457297225124,34.5752263563952,11.0998456895694,10.1249611850567
7,25,32,16.1246726901782,34.6624356989354,10.7853727196378,9.84827472237536
7.5,25,32.5,16.1993231324601,34.7470307265579,10.4836244995395,9.58337759356344
8,25,33,16.2698007064187,34.8291303390047,10.1938555153233,9.32956531075514
8.5,25,33.5,16.3362180994739,34.9088463386326,9.91537708362312,9.08618751447442
9,25,34,16.398681551208,34.9862839522833,9.6475530236875,8.8526431798857
9.5,25,34.5,16.4572913297787,35.0615423077742,9.38979465894465,8.62837712589091
10,25,35,16.5121421674807,35.1347148695465,9.141556208296,8.41287388365434
10.5,25,35.5,16.5633236594825,35.2058898374982,8.9023304968049,8.20565574965123
11,25,36,16.6109206293166,35.2751505125815,8.67164627187097,8.00627846131396
11.5,25,36.5,16.6550134643123,35.3425756323505,8.44906467519816,7.81432810927032
12,25,37,16.6956784238111,35.4082396793028,8.23417699033843,7.62941984812748
12.5,25,37.5,16.7329879227056,35.472213164554,8.02660119725341,7.45119423770699
13,25,38,16.7670107925741,35.5345628891163,7.82598041738097,7.27931540010317
13.5,25,38.5,16.7978125224448,35.5953521848184,7.63198094127457,7.11346945582844
14,25,39,16.8254554810195,35.6546411366929,7.44428993006408,6.95336253206097
14.5,25,39.5,16.849999121997,35.7124867884735,7.2626141828418,6.7987191227526
15,25,40,16.871500173974,35.7689433326801,7.08667865387779,6.64928078028573
15.5,25,40.5,16.8900128162577,35.8240622866236,6.91622491842533,6.50480540587787
16,25,41,16.9055888417885,35.8778926555322,6.75100960479855,6.36506436235697
16.5,25,41.5,16.9182778082626,35.9304810838857,6.59080416056197,6.22984373415936
17,25,42,16.9281271784347,35.9818719959402,6.43539246891827,6.09894091045176
17.5,25,42.5,16.9351824504916,36.0321077263333,6.28457124295235,5.97216588437429
18,25,43,16.939487279305,36.0812286415777,6.13814885881038,5.8493391493607
18.5,25,43.5,16.9410835892957,36.1292732531757,5.99594374213875,5.7302909485929
19,25,44,16.9400116795758,36.1762783230213,5.85778487269977,5.61486153445886
19.5,25,44.5,16.9363103219761,36.2222789616972,5.72350903863251,5.50289881606681
20,25,45,16.9300168525106,36.267308720218,5.59296394705367,5.3942605415628
20.5,25,45.5,16.9211672567832,36.3113996757251,5.46600371716782,5.28881060986538
21,25,46,16.9097962497956,36.3545825115922,5.34249031243249,5.18642040725717
21.5,25,46.5,16.8959373505782,36.3968865923633,5.22229294574866,5.08696831632573
22,25,47,16.879622952028,36.4383400339072,5.10528714861936,4.99033872547811
22.5,25,47.5,16.8608843863074,36.4789697691415,4.99135472350135,4.89642163582731
23,25,48,16.8397519861247,36.5188016096485,4.88038389273426,4.80511306466169
23.5,25,48.5,16.8162551421949,36.5578603034803,4.7722676753996,4.71631399207647
24,25,49,16.7904223571521,36.5961695894245,4.66690413373329,4.62992996049128
24.5,25,49.5,16.7622812961636,36.6337522479816,4.56419656795757,4.54587127663401
25,25,50,16.7318588344768,36.6706301492831,4.46405314567168,4.46405312267842
25.5,25,50.5,16.6991811021096,36.7068242981638,4.36638526564572,4.3843934967006
26,25,51,16.664273525881,36.7423548765821,4.27110941438597,4.30681514232179
26.5,25,51.5,16.6271608689612,36.7772412835702,4.17814491662353,4.2312436501859
27,25,52,16.5878672681083,36.8115021728787,4.08741564901191,4.15760867308051
27.5,25,52.5,16.5464162687442,36.8451554884703,3.99884826636145,4.08584326807418
28,25,53,16.5028308580132,36.8782184980048,3.91237302352133,4.0158828796165
28.5,25,53.5,16.4571334959533,36.9107078244464,3.82792248451225,3.94766548078244
29,25,54,16.4093461449032,36.9426394759148,3.74543315864651,3.88113278420855
29.5,25,54.5,16.3594902972573,36.9740288738936,3.66484350669077,3.81622865532545
30,25,55,16.3075870016724,37.0048908798995,3.58609451971731,3.75289846763501
5,25.5,30.5,15.8871836142402,34.2511891018157,11.7797187766256,10.6728142559073
5.5,25.5,31,15.9763998490584,34.3436338144496,11.4379000389467,10.3714283072516
6,25.5,31.5,16.0610724277545,34.4332145863884,11.1104590537515,10.0833745497567
6.5,25.5,32,16.1413360380924,34.5200657316179,10.7965182201938,9.80782465285084
7,25.5,32.5,16.2173172313768,34.6043132997768,10.4952697132188,9.5440157399278
7.5,25.5,33,16.2891350485061,34.6860757022467,10.2059693458619,9.29124566458199
8,25.5,33.5,16.3569015899467,34.7654642821756,9.92793084735244,9.04886734961814
8.5,25.5,34,16.4207225354027,34.8425838342042,9.66051981069159,8.81628225213737
9,25.5,34.5,16.4806976182813,34.9175330789995,9.4031493763564,8.59293755791969
9.5,25.5,35,16.5369210594752,34.9904050971135,9.1552742919507,8.37831949509594
10,25.5,35.5,16.5894819644701,35.0612877261786,8.91638951111875,8.17195232429532
10.5,25.5,36,16.638464687344,35.1302639250025,8.68602554645657,7.97339401953759
11,25.5,36.5,16.6839491648309,35.1974121077385,8.46374378034497,7.78223212274164
11.5,25.5,37,16.7260112232794,35.2628064509603,8.24913713491375,7.59808355191317
12,25.5,37.5,16.7647228610365,35.3265171761711,8.04182409651687,7.42058989151421
12.5,25.5,38,16.8001525085184,35.3886108100095,7.84144916864104,7.24941673381989
13,25.5,38.5,16.8323652679948,35.4491504241798,7.64767974254853,7.08425209739508
13.5,25.5,39,16.8614231349092,35.5081958569256,7.46020346502049,6.92480261455656
14,25.5,39.5,16.8873852023672,35.5658039176833,7.27872837976077,6.77079454128649
14.5,25.5,40,16.9103078502671,35.6220285763865,7.10297963785387,6.62197019772361
15,25.5,40.5,16.9302449203985,35.6769211387474,6.93269956377683,6.47808813703337
15.5,25.5,41,16.9472478787052,35.730530408714,6.76764545500098,6.33892087194387
16,25.5,41.5,16.9613659657952,35.7829028391817,6.60758977289362,6.20425559895237
16.5,25.5,42,16.972646336676,35.8340826719418,6.45231669715525,6.07389060329575
17,25.5,42.5,16.9811341906014,35.8841120677497,6.30162375700886,5.94763629850465
17.5,25.5,43,16.986872891835,35.9330312273195,6.15531934940745,5.82531391756348
18,25.5,43.5,16.9899040820586,35.9808785039741,6.01322253189305,5.70675470140409
18.5,25.5,44,16.9902677850919,36.0276905086146,5.87516299421766,5.59179922086719
19,25.5,44.5,16.9880025045247,36.073502207613,5.74097821408804,5.48029684193894
19.5,25.5,45,16.9831453148149,36.1183470141788,5.61051562193369,5.37210465227015
20,25.5,45.5,16.9757319463518,36.1622568737021,5.48362982096539,5.26708766871004
20.5,25.5,46,16.9657968649452,36.2052623435299,5.36018333619446,5.16511813921625
21,25.5,46.5,16.9533733461571,36.2473926675965,5.24004536453057,5.06607434694101
21.5,25.5,47,16.9384935448617,36.2886758462896,5.12309252993003,4.96984160578692
22,25.5,47.5,16.9211885603825,36.3291387019044,5.00920675768828,4.8763103577718
22.5,25.5,48,16.90148849753,36.3688069400068,4.89827593565169,4.78537701130761
23,25.5,48.5,16.8794225238338,36.4077052070004,4.79019386181901,4.6969425868401
23.5,25.5,49,16.8550189232417,36.4458571441699,4.68485863601382,4.61091327252681
24,25.5,49.5,16.8283051465334,36.4832854384487,4.58217434230506,4.52719997867984
24.5,25.5,50,16.7993078586798,36.5200118701406,4.48204854249405,4.44571777004178
25,25.5,50.5,16.7680529833575,36.5560573578066,4.38439350440154,4.36638545677041
25.5,25.5,51,16.7345657448144,36.5914420005113,4.28912560534688,4.28912557347095
26,25.5,51.5,16.6988707072649,36.6261851176088,4.19616435128565,4.21386447692177
26.5,25.5,52,16.6609918119805,36.6603052862324,4.10543414682751,4.14053206739435
27,25.5,52.5,16.6209524122299,36.6938203766431,4.01686153698512,4.06906125311517
27.5,25.5,53,16.5787753062082,36.7267475855771,3.93037723466572,3.9993881758618
28,25.5,53.5,16.5344827680878,36.7591034677222,3.84591380651737,3.93145106420928
28.5,25.5,54,16.4880965773119,36.7909039654479,3.76340784298005,3.8651916151277
29,25.5,54.5,16.439638046242,36.8221644368964,3.68279816868999,3.80055397143369
29.5,25.5,55,16.3891280462644,36.8528996825435,3.60402572581163,3.73748410496306
30,25.5,55.5,16.3365870324529,36.8831239703228,3.52703487766379,3.67593094689127
5,26,31,15.9892160029677,34.199376098781,11.4470750435724,10.3278636150032
5.5,26,31.5,16.0751920201482,34.2885805937772,11.120226468288,10.0410203131543
6,26,32,16.1567701607735,34.3750669276452,10.8068416594314,9.76662759077685
6.5,26,32.5,16.2340763187985,34.4589606205619,10.5061156209713,9.50392676712589
7,26,33,16.3072289098937,34.5403795865314,10.2173060434476,9.25221858735028
7.5,26,33.5,16.3763394390352,34.6194347010136,9.93972866702256,9.01085815102237
8,26,34,16.441513018001,34.6962303184676,9.67275125591238,8.77925023772222
8.5,26,34.5,16.5028488378528,34.7708647448921,9.41578770885679,8.55684349544794
9,26,35,16.5604406009057,34.8434306698616,9.16829536390253,8.34312699612977
9.5,26,35.5,16.6143769161772,34.9140155620534,8.92977026013074,8.13762685557818
10,26,36,16.664741661867,34.9827020318133,8.6997431616904,7.93990242070479
10.5,26,36.5,16.711614318026,35.0495681639223,8.47777826011894,7.74954337845481
11,26,37,16.7550702722356,35.114687823381,8.26346865399861,7.56616829397534
11.5,26,37.5,16.7951811008143,35.178130936733,8.05643462730035,7.38942021347497
12,26,38,16.8320148278047,35.239963751177,7.85632092629703,7.21896628749203
12.5,26,38.5,16.8656361637606,35.3002490734895,7.66279586350141,7.05449497118952
13,26,39,16.8961067261455,35.3590464905683,7.47554898384152,6.89571564458363
13.5,26,39.5,16.923485242972,35.4164125732262,7.29428802294857,6.74235451268516
14,26,40,16.9478277411465,35.4724010647004,7.11873921827898,6.59415505605301
14.5,26,40.5,16.9691877208406,35.5270630551978,6.94864607986568,6.45087734366513
15,26,41,16.9876163170821,35.5804471436687,6.78376617873305,6.31229482922091
15.5,26,41.5,17.0031624496409,35.6325995878874,6.6238722056169,6.17819516744286
16,26,42,17.0158729621864,35.6835644438107,6.46874975776504,6.04837763273894
16.5,26,42.5,17.0257927515975,35.7333836951011,6.31819648040254,5.92265377670386
17,26,43,17.0329648882269,35.7820973736129,6.17202111648931,5.80084525836976
17.5,26,43.5,17.0374307278466,35.8297436715689,6.03004381364134,5.68278405212904
18,26,44,17.0392300159356,35.8763590460889,5.89209385241115,5.56831147082395
18.5,26,44.5,17.0384009849109,35.9219783166714,5.75801005123241,5.45727737908726
19,26,45,17.0349804448505,35.9666347561765,5.62763955222762,5.34953952387268
19.5,26,45.5,17.0290038682085,36.0103601758102,5.5008379689759,5.24496369069325
20,26,46,17.0205054689777,36.0531850045657,5.37746805341294,5.14342269700449
20.5,26,46.5,17.0095182767181,36.0951383635405,5.25739904452805,5.04479477152546
21,26,47,16.9960742058318,36.1362481355089,5.14050779082577,4.94896610278452
21.5,26,47.5,16.9802041204356,36.1765410301013,5.02667711065079,4.85582766185623
22,26,48,16.9619378951493,36.2160426449091,4.91579489591989,4.76527628488192
22.5,26,48.5,16.9413044720962,36.2547775228108,4.80775531265093,4.67721356273563
23,26,49,16.9183319143835,36.2927692057878,4.70245649658546,4.59154552543858
23.5,26,49.5,16.8930474563128,36.3300402854788,4.59980301887267,4.50818395987046
24,26,50,16.8654775505481,36.3666124507011,4.49970258813164,4.42704412762322
24.5,26,50.5,16.8356479124504,36.402506532149,4.40206783174479,4.3480447178963
25,26,51,16.8035835617758,36.4377425444627,4.3068148982262,4.27110935880936
25.5,26,51.5,16.7693088619118,36.4723397258465,4.21386451778087,4.1961645735004
26,26,52,16.7328475568206,36.5063165754023,4.12314013253075,4.12314015293214
26.5,26,52.5,16.6942228058388,36.5396908883284,4.03456936366945,4.05196974087624
27,26,53,16.6534572164763,36.5724797891273,3.94808234818794,3.98258913369867
27.5,26,53.5,16.6105728753437,36.6046997629503,3.86361237873501,3.91493734529433
28,26,54,16.56559137733,36.6363666852022,3.78109616084833,3.8489563059873
28.5,26,54.5,16.5185338531408,36.6674958495145,3.70047221235872,3.78459004877419
29,26,55,16.4694209953027,36.6981019941948,3.62168228655889,3.7217850518558
29.5,26,55.5,16.4182730827286,36.7281993272455,3.54467052105274,3.66049054032967
30,26,56,16.3651100039342,36.7578015500419,3.46938307036188,3.60065739860927
5,26.5,31.5,16.0880874244319,34.1413353930002,11.1291468526103,9.99790098601993
5.5,26.5,32,16.1709738828534,34.2274503292374,10.8163423093778,9.72468685651929
6,26.5,32.5,16.2495991184557,34.3109837580824,10.5161614803909,9.46311415338931
6.5,26.5,33,16.3240809126637,34.392053087182,10.2278647184626,9.21248690428859
7,26.5,33.5,16.3945301664718,34.4707687158645,9.95076978144119,8.97216298170277
7.5,26.5,34,16.461051415727,34.5472345504604,9.6842457209947,8.7415495398964
8,26.5,34.5,16.5237433015918,34.6215484748135,9.42770933829904,8.52009793985727
8.5,26.5,35,16.582699000668,34.6938027804623,9.18061818860453,8.30729935484099
9,26.5,35.5,16.6380066187571,34.7640845604679,8.94247029257681,8.10268136543398
9.5,26.5,36,16.6897495517923,34.8324760704234,8.71279845161571,7.90580605738552
10,26.5,36.5,16.7380068170891,34.8990550597904,8.4911670789216,7.71626466399155
10.5,26.5,37,16.7828533577208,34.963895076372,8.27717117249363,7.5336768410304
11,26.5,37.5,16.8243603225261,35.0270657464265,8.07043157811606,7.35768788744957
11.5,26.5,38,16.8625953239942,35.0886330326678,7.87059445515175,7.18796587692833
12,26.5,38.5,16.8976226760345,35.1486594721618,7.6773289910401,7.02420106143606
12.5,26.5,39,16.9295036134387,35.2072043959225,7.49032514059368,6.86610346778983
13,26.5,39.5,16.9582964946537,35.2643241318315,7.30929210649574,6.71340070109326
13.5,26.5,40,16.9840569893272,35.3200721923364,7.13395701681314,6.56583778750773
14,26.5,40.5,17.0068382519389,35.3744994482478,6.96406337742132,6.42317550280504
14.5,26.5,41,17.0266910827062,35.4276542898182,6.7993702225685,6.28518809955976
15,26.5,41.5,17.0436640768356,35.4795827761773,6.63965025977845,6.15166425312146
15.5,26.5,42,17.0578037630912,35.5303287740926,6.48468997813913,6.02240405922495
16,26.5,42.5,17.0691547325575,35.5799340869367,6.33428763896531,5.89721995872283
16.5,26.5,43,17.0777597583967,35.6284385746553,6.18825290801871,5.77593470648075
17,26.5,43.5,17.0836599073216,35.6758802654626,6.04640547939077,5.65838034906073
17.5,26.5,44,17.0868946434436,35.7222954599208,5.90857607361083,5.54439950059454
18,26.5,44.5,17.0875019250952,35.7677188280034,5.77460320681197,5.43384207015197
18.5,26.5,45,17.0855182951716,35.8121834996871,5.6443352824483,5.32656708689866
19,26.5,45.5,17.0809789654902,35.8557211495712,5.51762733121796,5.22244037972167
19.5,26.5,46,17.0739178956212,35.8983620759779,5.39434289980704,5.12133502395773
20,26.5,46.5,17.0643678666072,35.9401352749502,5.27435227368434,5.02313100007629
20.5,26.5,47,17.0523605499482,35.9810685095256,5.1575320316385,4.92771398383142
21,26.5,47.5,17.0379265722034,36.0211883746355,5.04376474191917,4.83497540720581
21.5,26.5,48,17.0210955755272,36.0605203579478,4.93293968850107,4.74481281995297
22,26.5,48.5,17.0018962744321,36.0990888969468,4.82495045221571,4.65712807186295
22.5,26.5,49,16.980356509048,36.1369174325175,4.71969639094612,4.57182820216659
23,26.5,49.5,16.9565032951244,36.1740284592837,4.61708142439376,4.48882451459756
23.5,26.5,50,16.9303628710036,36.2104435729245,4.51701383111278,4.40803274052141
24,26.5,50.5,16.901960741773,36.246183514681,4.41940678062852,4.32937278468551
24.5,26.5,51,16.8713217207913,36.2812682132448,4.32417643000983,4.25276789872327
25,26.5,51.5,16.8384699687639,36.3157168242058,4.23124358890669,4.17814497294128
25.5,26.5,52,16.8034290305354,36.3495477672251,4.1405321140959,4.10543420482687
26,26.5,52.5,16.7662218697467,36.3827787610834,4.05196963419486,4.0345691630789
26.5,26.5,53,16.7268709015009,36.4154268567454,3.96548674786807,3.9654866345843
27,26.5,53.5,16.6853980231647,36.4475084685706,3.88101671653405,3.89812536300994
27.5,26.5,54,16.6418246434283,36.4790394037899,3.79849624990142,3.83242757316423
28,26.5,54.5,16.5961717097325,36.5100348903597,3.71786450995223,3.76833775000959
28.5,26.5,55,16.5484597341682,36.5405096032969,3.63906336705256,3.70580286815834
29,26.5,55.5,16.4987088179432,36.5704776895904,3.5620365240586,3.64477139867589
29.5,26.5,56,16.4469386745063,36.5999527917781,3.48673056631193,3.58519515776996
30,26.5,56.5,16.3931686514093,36.6289480702719,3.41309398140771,3.52702708458555
5,27,32,16.1839461226636,34.07722717797,10.8250191517519,9.68200557640129
5.5,27,32.5,16.2638844482272,34.1603939813493,10.5254064260711,9.42158087092856
6,27,33,16.339689773471,34.2411074998358,10.2376446060744,9.17205359492623
6.5,27,33.5,16.4114723869622,34.3194776482187,9.96105293179934,8.93278422699708
7,27,34,16.4793362406562,34.395607876787,9.69500321687456,8.70318323257502
7.5,27,34.5,16.5433794183042,34.4695956397757,9.43891277016445,8.48270353027034
8,27,35,16.603694563699,34.5415328236587,9.19224174862829,8.27083870942391
8.5,27,35.5,16.6603692727162,34.6115061392486,8.95448978343562,8.06711920048112
9,27,36,16.7134864526722,34.6795974811212,8.7251902261805,7.87110784995269
9.5,27,36.5,16.7631246521293,34.7458842574986,8.5039095895836,7.68239839437557
10,27,37,16.8093583639452,34.8104396933847,8.29024319007675,7.50061186274989
10.5,27,37.5,16.8522583040612,34.8733331094506,8.08381346726487,7.32539492049961
11,27,38,16.8918916682635,34.934630178902,7.88426842251475,7.15641819990702
11.5,27,38.5,16.9283223689198,34.9943931643316,7.69127696917636,6.99337205149217
12,27,39,16.9616112534864,35.0526811363518,7.50453097024586,6.83596849855715
12.5,27,39.5,16.9918163064006,35.1095501756227,7.32373959572247,6.68393573676269
13,27,40,17.0189928358117,35.1650535597276,7.14863128014534,6.53702038622133
13.5,27,40.5,17.0431936464596,35.2192419362069,6.97895042019095,6.39498421805469
14,27,41,17.0644691998828,35.2721634829298,6.81445628160493,6.25760269566488
14.5,27,41.5,17.0828677630237,35.3238640568739,6.6549227933449,6.12466466940794
15,27,42,17.0984355461974,35.3743873322772,6.50013681476945,5.99597209331462
15.5,27,42.5,17.1112168312987,35.4237749290383,6.34989670372512,5.87133725117248
16,27,43,17.1212540910418,35.4720665321591,6.2040132601143,5.75058420631655
16.5,27,43.5,17.1285880999525,35.5193000029493,6.06230704803586,5.63354614914181
17,27,44,17.1332580377699,35.565511482649,5.9246083146472,5.52006524933582
17.5,27,44.5,17.135301585851,35.6107354890664,5.79075682320011,5.40999317696209
18,27,45,17.1347550171253,35.6550050067717,5.66060105511063,5.30318906685968
18.5,27,45.5,17.1316532800919,35.6983515713455,5.53399675727775,5.19951924022097
19,27,46,17.1260300773126,35.7408053481318,5.41080751236025,5.09885780450051
19.5,27,46.5,17.117917938816,35.7823952059108,5.29090394697247,5.00108478047316
20,27,47,17.1073482907878,35.8231487858689,5.17416316092215,4.90608629065156
20.5,27,47.5,17.0943515198977,35.8630925662133,5.06046833350957,4.81375490851562
21,27,48,17.0789570335771,35.9022519227474,4.94970863664553,4.72398793568991
21.5,27,48.5,17.0611933165412,35.9406511857,4.84177836074428,4.63668815246554
22,27,49,17.0410879838222,35.978313693075,4.7365766975613,4.55176252248553
22.5,27,49.5,17.0186678305602,36.015261840768,4.6340081437615,4.46912320479697
23,27,50,16.9939588787779,36.0515171296753,4.53398131380304,4.38868638035853
23.5,27,50.5,16.9669864213466,36.0871002100056,4.43640928021166,4.31037145529706
24,27,51,16.9377750633377,36.1220309229839,4.34120867849684,4.23410263853225
24.5,27,51.5,16.9063487609352,36.1563283401268,4.248300474854,4.15980718506645
25,27,52,16.8727308580724,36.1900108002524,4.15760867430622,4.08741545949989
25.5,27,52.5,16.8369441209462,36.223095944374,4.06906130194761,4.01686165742443
26,27,53,16.7990107705456,36.2556007486204,3.98258913432158,3.94808245474901
26.5,27,53.5,16.7589525133261,36.2875415553088,3.89812548050401,3.88101676399488
27,27,54,16.7167905701487,36.3189341022928,3.81560725816706,3.81560716625933
27.5,27,54.5,16.6725457035939,36.3497935506937,3.7349740061861,3.75179874948588
28,27,55,16.6262382437549,36.3801345111203,3.65616711274549,3.68953791352261
28.5,27,55.5,16.577888112604,36.4099710684709,3.57913120348459,3.62877451875458
29,27,56,16.5275148470213,36.4393168054066,3.50381254277736,3.56945981115358
29.5,27,56.5,16.475137620569,36.468184824579,3.43016042695289,3.5115474823818
30,27,57,16.420775264086,36.4965877696868,3.35812490587023,3.45499237355798
5,27.5,32.5,16.2769312202297,34.0072027583572,10.533849746444,9.37932995512928
5.5,27.5,33,16.3540543036404,34.0875543195837,10.2466444931076,9.13092164689737
6,27.5,33.5,16.4271648102908,34.1655730194767,9.97057764683598,8.89272577353469
6.5,27.5,34,16.4963661003283,34.2413618444059,9.70502208978025,8.66415407196892
7,27.5,34.5,16.5617556926236,34.3150178115756,9.44939741663883,8.44466320422535
7.5,27.5,35,16.6234256911051,34.3866323953977,9.20316570420601,8.23374846003373
8,27.5,35.5,16.681463175052,34.4562919178329,8.96582712330399,8.03094246909974
